"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition"
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LatitudeDegreesValue","usmtf:LatitudeDegreesValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LatitudeMinuteAngularValue","usmtf:LatitudeMinuteAngularValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","DecimalCode","usmtf:DecimalCode","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","ThousandthOfMinuteLatitudeValue","usmtf:ThousandthOfMinuteLatitudeValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LatitudinalHemisphereCode","usmtf:LatitudinalHemisphereCode","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LatitudeChecksumDigitValue","usmtf:LatitudeChecksumDigitValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","HyphenCode","usmtf:HyphenCode","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LongitudeDegreesValue","usmtf:LongitudeDegreesValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LongitudeMinuteAngularValue","usmtf:LongitudeMinuteAngularValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","DecimalTwoCode","usmtf:DecimalTwoCode","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","ThousandthOfMinuteLongitudeValue","usmtf:ThousandthOfMinuteLongitudeValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LongitudinalHemisphereCode","usmtf:LongitudinalHemisphereCode","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LongitudeChecksumDigitValue","usmtf:LongitudeChecksumDigitValue","1","1",""
"usmtf","LocationVerifiedLatLongThousandthsOfMinuteType","usmtf:LocationVerifiedLatLongThousandthsOfMinuteType","usmtf","LocationVerifiedLatLongThousandthsOfMinuteAugmentationPoint","usmtf:LocationVerifiedLatLongThousandthsOfMinuteAugmentationPoint","0","unbounded",""
"usmtf","LongitudeSecondsType","usmtf:LongitudeSecondsType","usmtf","LongitudeDegreesValue","usmtf:LongitudeDegreesValue","1","1",""
"usmtf","LongitudeSecondsType","usmtf:LongitudeSecondsType","usmtf","LongitudeMinuteAngularValue","usmtf:LongitudeMinuteAngularValue","1","1",""
"usmtf","LongitudeSecondsType","usmtf:LongitudeSecondsType","usmtf","LongitudeSecondAngularValue","usmtf:LongitudeSecondAngularValue","1","1",""
"usmtf","LongitudeSecondsType","usmtf:LongitudeSecondsType","usmtf","LongitudinalHemisphereCode","usmtf:LongitudinalHemisphereCode","1","1",""
"usmtf","LongitudeSecondsType","usmtf:LongitudeSecondsType","usmtf","LongitudeSecondsAugmentationPoint","usmtf:LongitudeSecondsAugmentationPoint","0","unbounded",""
"usmtf","LowerDepthLimitVerifiedType","usmtf:LowerDepthLimitVerifiedType","usmtf","LowerDepthLimitIDCode","usmtf:LowerDepthLimitIDCode","1","1",""
"usmtf","LowerDepthLimitVerifiedType","usmtf:LowerDepthLimitVerifiedType","usmtf","LowerDepthLimitValue","usmtf:LowerDepthLimitValue","1","1",""
"usmtf","LowerDepthLimitVerifiedType","usmtf:LowerDepthLimitVerifiedType","usmtf","LinearUnitMetersFeetCode","usmtf:LinearUnitMetersFeetCode","1","1",""
"usmtf","LowerDepthLimitVerifiedType","usmtf:LowerDepthLimitVerifiedType","usmtf","VerificationDigitValue","usmtf:VerificationDigitValue","1","1",""
"usmtf","LowerDepthLimitVerifiedType","usmtf:LowerDepthLimitVerifiedType","usmtf","LowerDepthLimitVerifiedAugmentationPoint","usmtf:LowerDepthLimitVerifiedAugmentationPoint","0","unbounded",""
"usmtf","MapReferenceType","usmtf:MapReferenceType","usmtf","SeriesDesignatorText","usmtf:SeriesDesignatorText","1","1",""
"usmtf","MapReferenceType","usmtf:MapReferenceType","usmtf","SpaceFillerTwoCharacterCode","usmtf:SpaceFillerTwoCharacterCode","1","1",""
"usmtf","MapReferenceType","usmtf:MapReferenceType","usmtf","CartographicItemID","usmtf:CartographicItemID","1","1",""
"usmtf","MapReferenceType","usmtf:MapReferenceType","usmtf","EditionSerialNumberNumeric","usmtf:EditionSerialNumberNumeric","1","1",""
"usmtf","MapReferenceType","usmtf:MapReferenceType","usmtf","YearPublishedDate","usmtf:YearPublishedDate","1","1",""
"usmtf","MapReferenceType","usmtf:MapReferenceType","usmtf","MapReferenceAugmentationPoint","usmtf:MapReferenceAugmentationPoint","0","unbounded",""
"usmtf","MaritimeDistanceType","usmtf:MaritimeDistanceType","usmtf","MaritimeDistanceValue","usmtf:MaritimeDistanceValue","1","1",""
"usmtf","MaritimeDistanceType","usmtf:MaritimeDistanceType","usmtf","LinearUnitMaritimeCode","usmtf:LinearUnitMaritimeCode","1","1",""
"usmtf","MaritimeDistanceType","usmtf:MaritimeDistanceType","usmtf","MaritimeDistanceAugmentationPoint","usmtf:MaritimeDistanceAugmentationPoint","0","unbounded",""
"usmtf","MaritimeEquipmentFrequencyRangeType","usmtf:MaritimeEquipmentFrequencyRangeType","usmtf","MaritimeEquipmentFrequencyLowerLimitValue","usmtf:MaritimeEquipmentFrequencyLowerLimitValue","1","1",""
"usmtf","MaritimeEquipmentFrequencyRangeType","usmtf:MaritimeEquipmentFrequencyRangeType","usmtf","LowerFrequencyUnitCode","usmtf:LowerFrequencyUnitCode","1","1",""
"usmtf","MaritimeEquipmentFrequencyRangeType","usmtf:MaritimeEquipmentFrequencyRangeType","usmtf","HyphenCode","usmtf:HyphenCode","1","1",""
"usmtf","MaritimeEquipmentFrequencyRangeType","usmtf:MaritimeEquipmentFrequencyRangeType","usmtf","MaritimeEquipmentFrequencyUpperLimitValue","usmtf:MaritimeEquipmentFrequencyUpperLimitValue","1","1",""
"usmtf","MaritimeEquipmentFrequencyRangeType","usmtf:MaritimeEquipmentFrequencyRangeType","usmtf","UpperFrequencyUnitCode","usmtf:UpperFrequencyUnitCode","1","1",""
"usmtf","MaritimeEquipmentFrequencyRangeType","usmtf:MaritimeEquipmentFrequencyRangeType","usmtf","MaritimeEquipmentFrequencyRangeAugmentationPoint","usmtf:MaritimeEquipmentFrequencyRangeAugmentationPoint","0","unbounded",""
"usmtf","MCMUnitAltitudeMetersMeasureType","usmtf:MCMUnitAltitudeMetersMeasureType","usmtf","Altitude0.0To3047.9MetersMeasure","usmtf:Altitude0.0To3047.9MetersMeasure","1","1",""
"usmtf","MCMUnitAltitudeMetersMeasureType","usmtf:MCMUnitAltitudeMetersMeasureType","usmtf","LinearUnitMetersCode","usmtf:LinearUnitMetersCode","1","1",""
"usmtf","MCMUnitAltitudeMetersMeasureType","usmtf:MCMUnitAltitudeMetersMeasureType","usmtf","MCMUnitAltitudeMetersMeasureAugmentationPoint","usmtf:MCMUnitAltitudeMetersMeasureAugmentationPoint","0","unbounded",""
"usmtf","MDRSonobuoySpacingType","usmtf:MDRSonobuoySpacingType","usmtf","MDRSonobuoySpacingValue","usmtf:MDRSonobuoySpacingValue","1","1",""
"usmtf","MDRSonobuoySpacingType","usmtf:MDRSonobuoySpacingType","usmtf","MDRCode","usmtf:MDRCode","1","1",""
"usmtf","MDRSonobuoySpacingType","usmtf:MDRSonobuoySpacingType","usmtf","MDRSonobuoySpacingAugmentationPoint","usmtf:MDRSonobuoySpacingAugmentationPoint","0","unbounded",""
"usmtf","MentalConditionType","usmtf:MentalConditionType","usmtf","EducationLevelCode","usmtf:EducationLevelCode","1","1",""
"usmtf","MentalConditionType","usmtf:MentalConditionType","usmtf","HyphenCode","usmtf:HyphenCode","1","1",""
"usmtf","MentalConditionType","usmtf:MentalConditionType","usmtf","IntelligenceText","usmtf:IntelligenceText","1","1",""
"usmtf","MentalConditionType","usmtf:MentalConditionType","usmtf","HyphenTwoCode","usmtf:HyphenTwoCode","1","1",""
"usmtf","MentalConditionType","usmtf:MentalConditionType","usmtf","MentalStateText","usmtf:MentalStateText","1","1",""
"usmtf","MentalConditionType","usmtf:MentalConditionType","usmtf","MentalConditionAugmentationPoint","usmtf:MentalConditionAugmentationPoint","0","unbounded",""
"usmtf","MetAirVirtualTemperaturePressureType","usmtf:MetAirVirtualTemperaturePressureType","usmtf","MetAirVirtualTemperatureTenthsOfDegreesKelvinMeasure","usmtf:MetAirVirtualTemperatureTenthsOfDegreesKelvinMeasure","1","1",""
"usmtf","MetAirVirtualTemperaturePressureType","usmtf:MetAirVirtualTemperaturePressureType","usmtf","MetAirPressureMillibarsMeasure","usmtf:MetAirPressureMillibarsMeasure","1","1",""
"usmtf","MetAirVirtualTemperaturePressureType","usmtf:MetAirVirtualTemperaturePressureType","usmtf","MetAirVirtualTemperaturePressureAugmentationPoint","usmtf:MetAirVirtualTemperaturePressureAugmentationPoint","0","unbounded",""
"usmtf","MetDataLimitsType","usmtf:MetDataLimitsType","usmtf","LowestMetAltitudeZoneCode","usmtf:LowestMetAltitudeZoneCode","1","1",""
"usmtf","MetDataLimitsType","usmtf:MetDataLimitsType","usmtf","HighestMetAltitudeZoneCode","usmtf:HighestMetAltitudeZoneCode","1","1",""
"usmtf","MetDataLimitsType","usmtf:MetDataLimitsType","usmtf","DaysMetMessageSupportRequestedQuantity","usmtf:DaysMetMessageSupportRequestedQuantity","1","1",""
"usmtf","MetDataLimitsType","usmtf:MetDataLimitsType","usmtf","MeteorologicalTimeIntervalHoursCode","usmtf:MeteorologicalTimeIntervalHoursCode","1","1",""
"usmtf","MetDataLimitsType","usmtf:MetDataLimitsType","usmtf","MetDataLimitsAugmentationPoint","usmtf:MetDataLimitsAugmentationPoint","0","unbounded",""
"usmtf","MetMessageOctantType","usmtf:MetMessageOctantType","usmtf","MetMessageRequestFalloutCode","usmtf:MetMessageRequestFalloutCode","1","1",""
"usmtf","MetMessageOctantType","usmtf:MetMessageOctantType","usmtf","GlobalOctantCode","usmtf:GlobalOctantCode","1","1",""
"usmtf","MetMessageOctantType","usmtf:MetMessageOctantType","usmtf","MetMessageOctantAugmentationPoint","usmtf:MetMessageOctantAugmentationPoint","0","unbounded",""
"usmtf","MetStationElevationPressureType","usmtf:MetStationElevationPressureType","usmtf","StationHeightMeasure","usmtf:StationHeightMeasure","1","1",""
"usmtf","MetStationElevationPressureType","usmtf:MetStationElevationPressureType","usmtf","MetStationPressureMillibarsMeasure","usmtf:MetStationPressureMillibarsMeasure","1","1",""
"usmtf","MetStationElevationPressureType","usmtf:MetStationElevationPressureType","usmtf","MetStationElevationPressureAugmentationPoint","usmtf:MetStationElevationPressureAugmentationPoint","0","unbounded",""
"usmtf","MetStationPositionType","usmtf:MetStationPositionType","usmtf","MetStationLatitudeValue","usmtf:MetStationLatitudeValue","1","1",""
"usmtf","MetStationPositionType","usmtf:MetStationPositionType","usmtf","MetStationLongitudeValue","usmtf:MetStationLongitudeValue","1","1",""
"usmtf","MetStationPositionType","usmtf:MetStationPositionType","usmtf","MetStationPositionAugmentationPoint","usmtf:MetStationPositionAugmentationPoint","0","unbounded",""
"usmtf","MetSupportTimingType","usmtf:MetSupportTimingType","usmtf","DayDate","usmtf:DayDate","1","1",""
"usmtf","MetSupportTimingType","usmtf:MetSupportTimingType","usmtf","BeginHourTime","usmtf:BeginHourTime","1","1",""
"usmtf","MetSupportTimingType","usmtf:MetSupportTimingType","usmtf","EndHourTime","usmtf:EndHourTime","1","1",""
"usmtf","MetSupportTimingType","usmtf:MetSupportTimingType","usmtf","MetSupportTimingAugmentationPoint","usmtf:MetSupportTimingAugmentationPoint","0","unbounded",""
"usmtf","METTAAirAmbientTemperatureRelativeHumidityType","usmtf:METTAAirAmbientTemperatureRelativeHumidityType","usmtf","MetAirVirtualTemperatureTenthsOfDegreesKelvinMeasure","usmtf:MetAirVirtualTemperatureTenthsOfDegreesKelvinMeasure","1","1",""
"usmtf","METTAAirAmbientTemperatureRelativeHumidityType","usmtf:METTAAirAmbientTemperatureRelativeHumidityType","usmtf","MetRelativeHumidityPercent","usmtf:MetRelativeHumidityPercent","1","1",""
"usmtf","METTAAirAmbientTemperatureRelativeHumidityType","usmtf:METTAAirAmbientTemperatureRelativeHumidityType","usmtf","METTAAirAmbientTemperatureRelativeHumidityAugmentationPoint","usmtf:METTAAirAmbientTemperatureRelativeHumidityAugmentationPoint","0","unbounded",""
"usmtf","MetValidityType","usmtf:MetValidityType","usmtf","DayDate","usmtf:DayDate","1","1",""
"usmtf","MetValidityType","usmtf:MetValidityType","usmtf","HourTime","usmtf:HourTime","1","1",""
"usmtf","MetValidityType","usmtf:MetValidityType","usmtf","TenthOfHourTime","usmtf:TenthOfHourTime","1","1",""
"usmtf","MetValidityType","usmtf:MetValidityType","usmtf","ValidityDurationHoursCode","usmtf:ValidityDurationHoursCode","1","1",""
"usmtf","MetValidityType","usmtf:MetValidityType","usmtf","MetValidityAugmentationPoint","usmtf:MetValidityAugmentationPoint","0","unbounded",""
"usmtf","MetWindDirectionSpeedType","usmtf:MetWindDirectionSpeedType","usmtf","MetWindDirectionTensOfMilsMeasure","usmtf:MetWindDirectionTensOfMilsMeasure","1","1",""
"usmtf","MetWindDirectionSpeedType","usmtf:MetWindDirectionSpeedType","usmtf","MetWindSpeedKnotsMeasure","usmtf:MetWindSpeedKnotsMeasure","1","1",""
"usmtf","MetWindDirectionSpeedType","usmtf:MetWindDirectionSpeedType","usmtf","MetWindDirectionSpeedAugmentationPoint","usmtf:MetWindDirectionSpeedAugmentationPoint","0","unbounded",""
"usmtf","MGRSUTMGridZone100KMSquareType","usmtf:MGRSUTMGridZone100KMSquareType","usmtf","MGRSUTMGridZoneColumnValue","usmtf:MGRSUTMGridZoneColumnValue","1","1",""
"usmtf","MGRSUTMGridZone100KMSquareType","usmtf:MGRSUTMGridZone100KMSquareType","usmtf","MGRSUTMGridZoneRowValue","usmtf:MGRSUTMGridZoneRowValue","1","1",""
"usmtf","MGRSUTMGridZone100KMSquareType","usmtf:MGRSUTMGridZone100KMSquareType","usmtf","Column100000MeterSquareValue","usmtf:Column100000MeterSquareValue","1","1",""
"usmtf","MGRSUTMGridZone100KMSquareType","usmtf:MGRSUTMGridZone100KMSquareType","usmtf","Row100000MeterSquareValue","usmtf:Row100000MeterSquareValue","1","1",""
"usmtf","MGRSUTMGridZone100KMSquareType","usmtf:MGRSUTMGridZone100KMSquareType","usmtf","MGRSUTMGridZone100KMSquareAugmentationPoint","usmtf:MGRSUTMGridZone100KMSquareAugmentationPoint","0","unbounded",""
"usmtf","MIJIPulseRepetitionFrequencyType","usmtf:MIJIPulseRepetitionFrequencyType","usmtf","MIJIPulseRepetitionFrequencyValue","usmtf:MIJIPulseRepetitionFrequencyValue","1","1",""
"usmtf","MIJIPulseRepetitionFrequencyType","usmtf:MIJIPulseRepetitionFrequencyType","usmtf","ElectromagneticPulseUnitCode","usmtf:ElectromagneticPulseUnitCode","1","1",""
"usmtf","MIJIPulseRepetitionFrequencyType","usmtf:MIJIPulseRepetitionFrequencyType","usmtf","MIJIPulseRepetitionFrequencyAugmentationPoint","usmtf:MIJIPulseRepetitionFrequencyAugmentationPoint","0","unbounded",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","DayDate","usmtf:DayDate","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","HourTime","usmtf:HourTime","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","MinuteTime","usmtf:MinuteTime","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","SecondTime","usmtf:SecondTime","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","DecimalCode","usmtf:DecimalCode","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","TenthsOfSecondTime","usmtf:TenthsOfSecondTime","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","TimeZoneZuluCode","usmtf:TimeZoneZuluCode","1","1",""
"usmtf","MilitaryDayTimeTenthOfSecondZuluType","usmtf:MilitaryDayTimeTenthOfSecondZuluType","usmtf","MilitaryDayTimeTenthOfSecondZuluAugmentationPoint","usmtf:MilitaryDayTimeTenthOfSecondZuluAugmentationPoint","0","unbounded",""
"usmtf","MilitaryDayTimeToSecondZuluType","usmtf:MilitaryDayTimeToSecondZuluType","usmtf","DayDate","usmtf:DayDate","1","1",""
"usmtf","MilitaryDayTimeToSecondZuluType","usmtf:MilitaryDayTimeToSecondZuluType","usmtf","HourTime","usmtf:HourTime","1","1",""
"usmtf","MilitaryDayTimeToSecondZuluType","usmtf:MilitaryDayTimeToSecondZuluType","usmtf","MinuteTime","usmtf:MinuteTime","1","1",""
"usmtf","MilitaryDayTimeToSecondZuluType","usmtf:MilitaryDayTimeToSecondZuluType","usmtf","SecondTime","usmtf:SecondTime","1","1",""
"usmtf","MilitaryDayTimeToSecondZuluType","usmtf:MilitaryDayTimeToSecondZuluType","usmtf","TimeZoneZuluCode","usmtf:TimeZoneZuluCode","1","1",""
"usmtf","MilitaryDayTimeToSecondZuluType","usmtf:MilitaryDayTimeToSecondZuluType","usmtf","MilitaryDayTimeToSecondZuluAugmentationPoint","usmtf:MilitaryDayTimeToSecondZuluAugmentationPoint","0","unbounded",""
"usmtf","MilitaryDayTimeZuluType","usmtf:MilitaryDayTimeZuluType","usmtf","DayDate","usmtf:DayDate","1","1",""
"usmtf","MilitaryDayTimeZuluType","usmtf:MilitaryDayTimeZuluType","usmtf","HourTime","usmtf:HourTime","1","1",""
"usmtf","MilitaryDayTimeZuluType","usmtf:MilitaryDayTimeZuluType","usmtf","MinuteTime","usmtf:MinuteTime","1","1",""
"usmtf","MilitaryDayTimeZuluType","usmtf:MilitaryDayTimeZuluType","usmtf","TimeZoneZuluCode","usmtf:TimeZoneZuluCode","1","1",""
"usmtf","MilitaryDayTimeZuluType","usmtf:MilitaryDayTimeZuluType","usmtf","MilitaryDayTimeZuluAugmentationPoint","usmtf:MilitaryDayTimeZuluAugmentationPoint","0","unbounded",""
"usmtf","MilitaryOrganizationIdentificationType","usmtf:MilitaryOrganizationIdentificationType","usmtf","UnitNumberID","usmtf:UnitNumberID","1","1",""
"usmtf","MilitaryOrganizationIdentificationType","usmtf:MilitaryOrganizationIdentificationType","usmtf","HyphenCode","usmtf:HyphenCode","1","1",""
"usmtf","MilitaryOrganizationIdentificationType","usmtf:MilitaryOrganizationIdentificationType","usmtf","MilitaryOrganizationCode","usmtf:MilitaryOrganizationCode","1","1",""
"usmtf","MilitaryOrganizationIdentificationType","usmtf:MilitaryOrganizationIdentificationType","usmtf","HyphenTwoCode","usmtf:HyphenTwoCode","1","1",""
"usmtf","MilitaryOrganizationIdentificationType","usmtf:MilitaryOrganizationIdentificationType","usmtf","EchelonLevelCode","usmtf:EchelonLevelCode","1","1",""
"usmtf","MilitaryOrganizationIdentificationType","usmtf:MilitaryOrganizationIdentificationType","usmtf","MilitaryOrganizationIdentificationAugmentationPoint","usmtf:MilitaryOrganizationIdentificationAugmentationPoint","0","unbounded",""
"usmtf","MilitaryTimeSecondsType","usmtf:MilitaryTimeSecondsType","usmtf","HourTime","usmtf:HourTime","1","1",""
"usmtf","MilitaryTimeSecondsType","usmtf:MilitaryTimeSecondsType","usmtf","MinuteTime","usmtf:MinuteTime","1","1",""
"usmtf","MilitaryTimeSecondsType","usmtf:MilitaryTimeSecondsType","usmtf","SecondTime","usmtf:SecondTime","1","1",""
"usmtf","MilitaryTimeSecondsType","usmtf:MilitaryTimeSecondsType","usmtf","TimeZoneCode","usmtf:TimeZoneCode","1","1",""
"usmtf","MilitaryTimeSecondsType","usmtf:MilitaryTimeSecondsType","usmtf","MilitaryTimeSecondsAugmentationPoint","usmtf:MilitaryTimeSecondsAugmentationPoint","0","unbounded",""
"usmtf","MineConditionTimeType","usmtf:MineConditionTimeType","usmtf","MinefieldConditionCode","usmtf:MinefieldConditionCode","1","1",""
"usmtf","MineConditionTimeType","usmtf:MineConditionTimeType","usmtf","DayDate","usmtf:DayDate","1","1",""
"usmtf","MineConditionTimeType","usmtf:MineConditionTimeType","usmtf","HourTime","usmtf:HourTime","1","1",""
"usmtf","MineConditionTimeType","usmtf:MineConditionTimeType","usmtf","MinuteTime","usmtf:MinuteTime","1","1",""
"usmtf","MineConditionTimeType","usmtf:MineConditionTimeType","usmtf","TimeZoneCode","usmtf:TimeZoneCode","1","1",""
"usmtf","MineConditionTimeType","usmtf:MineConditionTimeType","usmtf","MonthNameCode","usmtf:MonthNameCode","1","1",""
