"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"ndex","PhotoEquipmentCategoryCodeSimpleType","ndex:PhotoEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of camera or imaging device.","xs","token","xs:token","","",""
"ndex","PhotoEquipmentCategoryCodeType","ndex:PhotoEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of camera or imaging device.","ndex","PhotoEquipmentCategoryCodeSimpleType","ndex:PhotoEquipmentCategoryCodeSimpleType","","",""
"ndex","PreciousMetalCodeSimpleType","ndex:PreciousMetalCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a rare metallic chemical element of high economic value, typically regarded as an investment and industrial commodity.","xs","token","xs:token","","",""
"ndex","PreciousMetalCodeType","ndex:PreciousMetalCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a rare metallic chemical element of high economic value, typically regarded as an investment and industrial commodity.","ndex","PreciousMetalCodeSimpleType","ndex:PreciousMetalCodeSimpleType","","",""
"ndex","PremiseSecurityCategoryCodeSimpleType","ndex:PremiseSecurityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the type of security present at the point of entry to a premises for an incident.","xs","token","xs:token","","",""
"ndex","PremiseSecurityCategoryCodeType","ndex:PremiseSecurityCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the type of security present at the point of entry to a premises for an incident.","ndex","PremiseSecurityCategoryCodeSimpleType","ndex:PremiseSecurityCategoryCodeSimpleType","","",""
"ndex","PrenatalAgeUnitCodeSimpleType","ndex:PrenatalAgeUnitCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the unit of measure of an age of an unborn child.","xs","token","xs:token","","",""
"ndex","PrenatalAgeUnitCodeType","ndex:PrenatalAgeUnitCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the unit of measure of an age of an unborn child.","ndex","PrenatalAgeUnitCodeSimpleType","ndex:PrenatalAgeUnitCodeSimpleType","","",""
"ndex","PretrialReleaseStatusCodeSimpleType","ndex:PretrialReleaseStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the release status of the subject of pre-trial investigation.","xs","token","xs:token","","",""
"ndex","PretrialReleaseStatusCodeType","ndex:PretrialReleaseStatusCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the release status of the subject of pre-trial investigation.","ndex","PretrialReleaseStatusCodeSimpleType","ndex:PretrialReleaseStatusCodeSimpleType","","",""
"ndex","RACCodeSimpleType","ndex:RACCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the race of the person.","xs","token","xs:token","","",""
"ndex","RACCodeType","ndex:RACCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the race of the person.","ndex","RACCodeSimpleType","ndex:RACCodeSimpleType","","",""
"ndex","RegisteredOffenderCategoryCodeSimpleType","ndex:RegisteredOffenderCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the category of a person's offender registration.","xs","token","xs:token","","",""
"ndex","RegisteredOffenderCategoryCodeType","ndex:RegisteredOffenderCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the category of a person's offender registration.","ndex","RegisteredOffenderCategoryCodeSimpleType","ndex:RegisteredOffenderCategoryCodeSimpleType","","",""
"ndex","RiskLevelCodeSimpleType","ndex:RiskLevelCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a risk level corresponding to the assessment score estimating the likelihood that the offender will recidivate during his or her term of supervision.","xs","token","xs:token","","",""
"ndex","RiskLevelCodeType","ndex:RiskLevelCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a risk level corresponding to the assessment score estimating the likelihood that the offender will recidivate during his or her term of supervision.","ndex","RiskLevelCodeSimpleType","ndex:RiskLevelCodeSimpleType","","",""
"ndex","SecuritiesGeneralCategoryCodeSimpleType","ndex:SecuritiesGeneralCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the general type of securities.","xs","token","xs:token","","",""
"ndex","SecuritiesGeneralCategoryCodeType","ndex:SecuritiesGeneralCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the general type of securities.","ndex","SecuritiesGeneralCategoryCodeSimpleType","ndex:SecuritiesGeneralCategoryCodeSimpleType","","",""
"ndex","SecuritySystemStatusCodeSimpleType","ndex:SecuritySystemStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the functioning of the security system at the entry point for an incident.","xs","token","xs:token","","",""
"ndex","SecuritySystemStatusCodeType","ndex:SecuritySystemStatusCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the functioning of the security system at the entry point for an incident.","ndex","SecuritySystemStatusCodeSimpleType","ndex:SecuritySystemStatusCodeSimpleType","","",""
"ndex","ServiceUtilityCategoryCodeSimpleType","ndex:ServiceUtilityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of public utility service.","xs","token","xs:token","","",""
"ndex","ServiceUtilityCategoryCodeType","ndex:ServiceUtilityCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of public utility service.","ndex","ServiceUtilityCategoryCodeSimpleType","ndex:ServiceUtilityCategoryCodeSimpleType","","",""
"ndex","SEXCodeSimpleType","ndex:SEXCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the gender or sex of the person.","xs","token","xs:token","","",""
"ndex","SEXCodeType","ndex:SEXCodeType","CSC","atomic",0,0,0,"","","","A data type for a code that identifies the gender or sex of the person.","ndex","SEXCodeSimpleType","ndex:SEXCodeSimpleType","","",""
"ndex","SportsEquipmentCategoryCodeSimpleType","ndex:SportsEquipmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of sports/recreational equipment.","xs","token","xs:token","","",""
"ndex","SportsEquipmentCategoryCodeType","ndex:SportsEquipmentCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of sports/recreational equipment.","ndex","SportsEquipmentCategoryCodeSimpleType","ndex:SportsEquipmentCategoryCodeSimpleType","","",""
"ndex","StreetDirectionCodeSimpleType","ndex:StreetDirectionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a direction that appears before a street name.","xs","token","xs:token","","",""
"ndex","StreetDirectionCodeType","ndex:StreetDirectionCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a direction that appears before a street name.","ndex","StreetDirectionCodeSimpleType","ndex:StreetDirectionCodeSimpleType","","",""
"ndex","StructureCategoryCodeSimpleType","ndex:StructureCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a type of structure.","xs","token","xs:token","","",""
"ndex","StructureCategoryCodeType","ndex:StructureCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a type of structure.","ndex","StructureCategoryCodeSimpleType","ndex:StructureCategoryCodeSimpleType","","",""
"ndex","StructureCommercialCategoryCodeSimpleType","ndex:StructureCommercialCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a structure where goods or services are exchanged for profit.","xs","token","xs:token","","",""
"ndex","StructureCommercialCategoryCodeType","ndex:StructureCommercialCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a structure where goods or services are exchanged for profit.","ndex","StructureCommercialCategoryCodeSimpleType","ndex:StructureCommercialCategoryCodeSimpleType","","",""
"ndex","StructureIndustrialCategoryCodeSimpleType","ndex:StructureIndustrialCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a structure where goods are created or assembled using mechanical equipment.","xs","token","xs:token","","",""
"ndex","StructureIndustrialCategoryCodeType","ndex:StructureIndustrialCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a structure where goods are created or assembled using mechanical equipment.","ndex","StructureIndustrialCategoryCodeSimpleType","ndex:StructureIndustrialCategoryCodeSimpleType","","",""
"ndex","StructureOccupiedCodeSimpleType","ndex:StructureOccupiedCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that characterizes structural occupancy.","xs","token","xs:token","","",""
"ndex","StructureOccupiedCodeType","ndex:StructureOccupiedCodeType","CSC","",0,0,0,"","","","A data type for a code that characterizes structural occupancy.","ndex","StructureOccupiedCodeSimpleType","ndex:StructureOccupiedCodeSimpleType","","",""
"ndex","StructureOtherCategoryCodeSimpleType","ndex:StructureOtherCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies any structure not fitting the other structure category definitions.","xs","token","xs:token","","",""
"ndex","StructureOtherCategoryCodeType","ndex:StructureOtherCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies any structure not fitting the other structure category definitions.","ndex","StructureOtherCategoryCodeSimpleType","ndex:StructureOtherCategoryCodeSimpleType","","",""
"ndex","StructurePublicCategoryCodeSimpleType","ndex:StructurePublicCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a non-residential structure open to the public and/or maintained using tax dollars.","xs","token","xs:token","","",""
"ndex","StructurePublicCategoryCodeType","ndex:StructurePublicCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a non-residential structure open to the public and/or maintained using tax dollars.","ndex","StructurePublicCategoryCodeSimpleType","ndex:StructurePublicCategoryCodeSimpleType","","",""
"ndex","StructureResidentialNonSingleOccupancyCategoryCodeSimpleType","ndex:StructureResidentialNonSingleOccupancyCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a structure of residence that does not meet the definition of Single Occupancy.","xs","token","xs:token","","",""
"ndex","StructureResidentialNonSingleOccupancyCategoryCodeType","ndex:StructureResidentialNonSingleOccupancyCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a structure of residence that does not meet the definition of Single Occupancy.","ndex","StructureResidentialNonSingleOccupancyCategoryCodeSimpleType","ndex:StructureResidentialNonSingleOccupancyCategoryCodeSimpleType","","",""
"ndex","StructureResidentialSingleOccupancyCategoryCodeSimpleType","ndex:StructureResidentialSingleOccupancyCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a private structure of residence by a single person, family, or other group (housemates).","xs","token","xs:token","","",""
"ndex","StructureResidentialSingleOccupancyCategoryCodeType","ndex:StructureResidentialSingleOccupancyCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a private structure of residence by a single person, family, or other group (housemates).","ndex","StructureResidentialSingleOccupancyCategoryCodeSimpleType","ndex:StructureResidentialSingleOccupancyCategoryCodeSimpleType","","",""
"ndex","StructureStorageCategoryCodeSimpleType","ndex:StructureStorageCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies a structure designed or used to store material for later use.","xs","token","xs:token","","",""
"ndex","StructureStorageCategoryCodeType","ndex:StructureStorageCategoryCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies a structure designed or used to store material for later use.","ndex","StructureStorageCategoryCodeSimpleType","ndex:StructureStorageCategoryCodeSimpleType","","",""
"ndex","SubjectAttitudeCodeSimpleType","ndex:SubjectAttitudeCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that indicates the subject's attitude toward his or her actions.","xs","token","xs:token","","",""
"ndex","SubjectAttitudeCodeType","ndex:SubjectAttitudeCodeType","CSC","",0,0,0,"","","","A data type for a code that indicates the subject's attitude toward his or her actions.","ndex","SubjectAttitudeCodeSimpleType","ndex:SubjectAttitudeCodeSimpleType","","",""
"ndex","SubjectMOActionCodeSimpleType","ndex:SubjectMOActionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies the actions of the subject at the crime scene to perpetrate crime and/or avoid apprehension based on investigator experience.","xs","token","xs:token","","",""
"ndex","SubjectMOActionCodeType","ndex:SubjectMOActionCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies the actions of the subject at the crime scene to perpetrate crime and/or avoid apprehension based on investigator experience.","ndex","SubjectMOActionCodeSimpleType","ndex:SubjectMOActionCodeSimpleType","","",""
"ndex","SubjectMOGeneralLifestyleCodeSimpleType","ndex:SubjectMOGeneralLifestyleCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies lifestyle characteristics for the subject person based on investigator experience.","xs","token","xs:token","","",""
"ndex","SubjectMOGeneralLifestyleCodeType","ndex:SubjectMOGeneralLifestyleCodeType","CSC","",0,0,0,"","","","A data type for a code that identifies lifestyle characteristics for the subject person based on investigator experience.","ndex","SubjectMOGeneralLifestyleCodeSimpleType","ndex:SubjectMOGeneralLifestyleCodeSimpleType","","",""
"ndex","SubjectMOObservationCodeSimpleType","ndex:SubjectMOObservationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code that identifies observations of the subject.","xs","token","xs:token","","",""
